date,market,size,origin,quality_type,low_price,high_price,mostly_low_price,mostly_high_price,official_price,market_tone,reporter_comment
2026-03-20,New York,230,Mexico,Fine Appearance,72.0,74.0,,,74.0,MARKET STEADY,
2026-03-20,New York,230,Colombia,BASE,60.0,62.0,,,62.0,MARKET STEADY,
2026-03-23,New York,150,Mexico,BASE,74.0,75.0,,,75.0,MARKET SLIGHTLY HIGHER,
2026-03-23,New York,150,Colombia,BASE,68.0,68.0,,,68.0,MARKET SLIGHTLY HIGHER,
2026-03-23,New York,150,Honduras,BASE,68.0,68.0,,,68.0,MARKET SLIGHTLY HIGHER,
2026-03-23,New York,175,Mexico,BASE,74.0,75.0,,,75.0,MARKET SLIGHTLY HIGHER,
2026-03-23,New York,175,Colombia,BASE,68.0,68.0,,,68.0,MARKET SLIGHTLY HIGHER,
2026-03-23,New York,175,Honduras,BASE,68.0,70.0,,,70.0,MARKET SLIGHTLY HIGHER,
2026-03-23,New York,200,Mexico,BASE,74.0,75.0,,,75.0,MARKET SLIGHTLY HIGHER,
2026-03-23,New York,200,Colombia,BASE,68.0,68.0,,,68.0,MARKET SLIGHTLY HIGHER,
2026-03-23,New York,200,Honduras,BASE,68.0,70.0,,,70.0,MARKET SLIGHTLY HIGHER,
2026-03-23,New York,230,Mexico,BASE,72.0,74.0,,,74.0,MARKET SLIGHTLY HIGHER,
2026-03-23,New York,230,Colombia,BASE,64.0,64.0,,,64.0,MARKET SLIGHTLY HIGHER,
2026-03-24,New York,150,Mexico,BASE,74.0,75.0,,,75.0,MARKET STEADY,
2026-03-24,New York,150,Colombia,BASE,68.0,68.0,,,68.0,MARKET STEADY,
2026-03-24,New York,150,Honduras,BASE,68.0,68.0,,,68.0,MARKET STEADY,
2026-03-24,New York,175,Mexico,BASE,74.0,75.0,,,75.0,MARKET STEADY,
2026-03-24,New York,175,Colombia,BASE,68.0,68.0,,,68.0,MARKET STEADY,
2026-03-24,New York,175,Honduras,BASE,68.0,70.0,,,70.0,MARKET STEADY,
2026-03-24,New York,200,Mexico,BASE,74.0,75.0,,,75.0,MARKET STEADY,
2026-03-24,New York,200,Colombia,BASE,68.0,68.0,,,68.0,MARKET STEADY,
2026-03-24,New York,200,Honduras,BASE,68.0,70.0,,,70.0,MARKET STEADY,
2026-03-24,New York,230,Mexico,BASE,72.0,74.0,,,74.0,MARKET STEADY,
2026-03-24,New York,230,Colombia,BASE,64.0,64.0,,,64.0,MARKET STEADY,
2026-03-25,New York,150,Mexico,BASE,65.0,65.0,,,65.0,MARKET STEADY,
2026-03-25,New York,150,Colombia,BASE,70.0,72.0,,,72.0,MARKET STEADY,
2026-03-25,New York,175,Mexico,BASE,74.0,75.0,,,75.0,MARKET STEADY,
2026-03-25,New York,175,Colombia,BASE,68.0,70.0,,,70.0,MARKET STEADY,
2026-03-25,New York,200,Mexico,BASE,74.0,75.0,,,75.0,MARKET STEADY,
2026-03-25,New York,200,Colombia,BASE,68.0,70.0,,,70.0,MARKET STEADY,
2026-03-25,New York,230,Mexico,BASE,72.0,74.0,,,74.0,MARKET STEADY,
2026-03-26,New York,150,Mexico,BASE,75.0,78.0,,,78.0,"MARKET MEXICO SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-26,New York,150,Colombia,BASE,70.0,72.0,,,72.0,"MARKET MEXICO SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-26,New York,175,Mexico,BASE,75.0,78.0,,,78.0,"MARKET MEXICO SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-26,New York,175,Colombia,BASE,68.0,70.0,,,70.0,"MARKET MEXICO SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-26,New York,200,Mexico,BASE,75.0,78.0,,,78.0,"MARKET MEXICO SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-26,New York,200,Colombia,BASE,68.0,70.0,,,70.0,"MARKET MEXICO SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-26,New York,230,Mexico,BASE,70.0,72.0,,,72.0,"MARKET MEXICO SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-27,New York,150,Mexico,BASE,75.0,78.0,,,78.0,"MARKET HONDURAS SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-27,New York,150,Colombia,BASE,70.0,72.0,,,72.0,"MARKET HONDURAS SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-27,New York,150,Honduras,Fine Appearance,76.0,78.0,,,78.0,"MARKET HONDURAS SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-27,New York,175,Mexico,BASE,75.0,78.0,,,78.0,"MARKET HONDURAS SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-27,New York,175,Colombia,BASE,70.0,72.0,,,72.0,"MARKET HONDURAS SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-27,New York,175,Honduras,Fine Appearance,76.0,78.0,,,78.0,"MARKET HONDURAS SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-27,New York,200,Mexico,BASE,75.0,78.0,,,78.0,"MARKET HONDURAS SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-27,New York,200,Colombia,BASE,68.0,70.0,,,70.0,"MARKET HONDURAS SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-27,New York,200,Honduras,Fine Appearance,76.0,78.0,,,78.0,"MARKET HONDURAS SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-27,New York,230,Mexico,BASE,70.0,72.0,,,72.0,"MARKET HONDURAS SLIGHTLY HIGHER, OTHERS STEADY",
2026-03-30,New York,150,Mexico,BASE,78.0,80.0,,,80.0,"MARKET MEXICO HIGHER, COLOMBIA LOWER, HONDURAS ABOUT STEADY",Some 82.00
2026-03-30,New York,150,Colombia,BASE,66.0,68.0,,,68.0,"MARKET MEXICO HIGHER, COLOMBIA LOWER, HONDURAS ABOUT STEADY",Some 70.00
2026-03-30,New York,150,Honduras,Fine Appearance,76.0,78.0,,,78.0,"MARKET MEXICO HIGHER, COLOMBIA LOWER, HONDURAS ABOUT STEADY",
2026-03-30,New York,175,Mexico,BASE,78.0,80.0,,,80.0,"MARKET MEXICO HIGHER, COLOMBIA LOWER, HONDURAS ABOUT STEADY",Some 82.00
2026-03-30,New York,175,Colombia,BASE,66.0,68.0,,,68.0,"MARKET MEXICO HIGHER, COLOMBIA LOWER, HONDURAS ABOUT STEADY",Some 70.00
2026-03-30,New York,175,Honduras,Fine Appearance,76.0,78.0,,,78.0,"MARKET MEXICO HIGHER, COLOMBIA LOWER, HONDURAS ABOUT STEADY",
2026-03-30,New York,200,Mexico,BASE,78.0,80.0,,,80.0,"MARKET MEXICO HIGHER, COLOMBIA LOWER, HONDURAS ABOUT STEADY",Some 82.00
2026-03-30,New York,200,Colombia,BASE,65.0,68.0,,,68.0,"MARKET MEXICO HIGHER, COLOMBIA LOWER, HONDURAS ABOUT STEADY",Some 70.00
2026-03-30,New York,200,Honduras,Fine Appearance,76.0,78.0,,,78.0,"MARKET MEXICO HIGHER, COLOMBIA LOWER, HONDURAS ABOUT STEADY",
2026-03-30,New York,230,Mexico,BASE,78.0,80.0,,,80.0,"MARKET MEXICO HIGHER, COLOMBIA LOWER, HONDURAS ABOUT STEADY",Some 82.00
2026-03-31,New York,150,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,Some 82.00
2026-03-31,New York,150,Colombia,BASE,66.0,68.0,,,68.0,MARKET ABOUT STEADY,Some 70.00
2026-03-31,New York,150,Honduras,Fine Appearance,76.0,78.0,,,78.0,MARKET ABOUT STEADY,
2026-03-31,New York,175,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,Some 82.00
2026-03-31,New York,175,Colombia,BASE,66.0,68.0,,,68.0,MARKET ABOUT STEADY,Some 70.00
2026-03-31,New York,175,Honduras,Fine Appearance,76.0,78.0,,,78.0,MARKET ABOUT STEADY,
2026-03-31,New York,200,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,Some 82.00
2026-03-31,New York,200,Colombia,BASE,65.0,68.0,,,68.0,MARKET ABOUT STEADY,Some 70.00
2026-03-31,New York,200,Honduras,Fine Appearance,76.0,78.0,,,78.0,MARKET ABOUT STEADY,
2026-03-31,New York,230,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,Some 82.00
2026-04-01,New York,150,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,Some 82.00
2026-04-01,New York,150,Colombia,BASE,66.0,68.0,,,68.0,MARKET ABOUT STEADY,Some 70.00
2026-04-01,New York,150,Honduras,Fine Appearance,76.0,78.0,,,78.0,MARKET ABOUT STEADY,
2026-04-01,New York,175,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,Some 82.00
2026-04-01,New York,175,Colombia,BASE,66.0,68.0,,,68.0,MARKET ABOUT STEADY,Some 70.00
2026-04-01,New York,175,Honduras,Fine Appearance,76.0,78.0,,,78.0,MARKET ABOUT STEADY,
2026-04-01,New York,200,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,Some 82.00
2026-04-01,New York,200,Colombia,BASE,65.0,68.0,,,68.0,MARKET ABOUT STEADY,Some 70.00
2026-04-01,New York,200,Honduras,Fine Appearance,76.0,78.0,,,78.0,MARKET ABOUT STEADY,
2026-04-01,New York,230,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,Some 82.00
2026-04-02,New York,150,Mexico,BASE,78.0,80.0,,,80.0,"MARKET COLOMBIA LOWER, MEXICO ABOUT STEADY",Some 82.00
2026-04-02,New York,150,Colombia,BASE,64.0,68.0,65.0,66.0,66.0,"MARKET COLOMBIA LOWER, MEXICO ABOUT STEADY",
2026-04-02,New York,175,Mexico,BASE,78.0,80.0,,,80.0,"MARKET COLOMBIA LOWER, MEXICO ABOUT STEADY",Some 82.00
2026-04-02,New York,175,Colombia,BASE,64.0,68.0,65.0,66.0,66.0,"MARKET COLOMBIA LOWER, MEXICO ABOUT STEADY",
2026-04-02,New York,200,Mexico,BASE,78.0,80.0,,,80.0,"MARKET COLOMBIA LOWER, MEXICO ABOUT STEADY",Some 82.00
2026-04-02,New York,200,Colombia,BASE,64.0,66.0,65.0,66.0,66.0,"MARKET COLOMBIA LOWER, MEXICO ABOUT STEADY",
2026-04-02,New York,230,Mexico,BASE,78.0,80.0,,,80.0,"MARKET COLOMBIA LOWER, MEXICO ABOUT STEADY",Some 82.00
2026-04-02,New York,230,Colombia,BASE,60.0,62.0,,,62.0,"MARKET COLOMBIA LOWER, MEXICO ABOUT STEADY",
2026-04-03,New York,150,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,Some 82.00
2026-04-03,New York,150,Colombia,BASE,68.0,72.0,70.0,70.0,70.0,MARKET ABOUT STEADY,
2026-04-03,New York,150,Honduras,BASE,70.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-03,New York,175,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,Some 82.00
2026-04-03,New York,175,Colombia,BASE,68.0,72.0,70.0,70.0,70.0,MARKET ABOUT STEADY,
2026-04-03,New York,175,Honduras,BASE,70.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-03,New York,200,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,Some 82.00
2026-04-03,New York,200,Colombia,BASE,68.0,72.0,70.0,70.0,70.0,MARKET ABOUT STEADY,
2026-04-03,New York,230,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,Some 82.00
2026-04-03,New York,230,Colombia,BASE,65.0,68.0,,,68.0,MARKET ABOUT STEADY,Occasional lower
2026-04-07,New York,175,Mexico,BASE,78.0,82.0,80.0,,82.0,MARKET ABOUT STEADY,
2026-04-07,New York,175,Colombia,BASE,70.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-07,New York,175,Honduras,BASE,70.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-07,New York,200,Mexico,BASE,75.0,76.0,,,76.0,MARKET ABOUT STEADY,
2026-04-07,New York,200,Mexico,Fine Appearance,80.0,82.0,,,82.0,MARKET ABOUT STEADY,
2026-04-07,New York,200,Colombia,BASE,68.0,68.0,,,68.0,MARKET ABOUT STEADY,
2026-04-07,New York,230,Mexico,BASE,66.0,68.0,,,68.0,MARKET ABOUT STEADY,
2026-04-08,New York,110,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,
2026-04-08,New York,175,Mexico,BASE,77.0,78.0,,,78.0,MARKET ABOUT STEADY,
2026-04-08,New York,175,Colombia,BASE,70.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-08,New York,175,Honduras,BASE,70.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-08,New York,200,Mexico,BASE,75.0,77.0,,,77.0,MARKET ABOUT STEADY,
2026-04-08,New York,200,Colombia,BASE,68.0,68.0,,,68.0,MARKET ABOUT STEADY,
2026-04-08,New York,230,Mexico,BASE,75.0,75.0,,,75.0,MARKET ABOUT STEADY,
2026-04-09,New York,110,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,
2026-04-09,New York,175,Colombia,BASE,70.0,72.0,,,72.0,MARKET ABOUT STEADY,
2026-04-09,New York,175,Honduras,BASE,70.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-09,New York,200,Mexico,BASE,70.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-09,New York,200,Colombia,BASE,68.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-09,New York,230,Mexico,BASE,75.0,75.0,,,75.0,MARKET ABOUT STEADY,
2026-04-10,New York,110,Mexico,BASE,78.0,80.0,,,80.0,MARKET ABOUT STEADY,
2026-04-10,New York,175,Colombia,BASE,70.0,72.0,,,72.0,MARKET ABOUT STEADY,
2026-04-10,New York,175,Honduras,BASE,70.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-10,New York,200,Mexico,BASE,70.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-10,New York,200,Colombia,BASE,68.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-10,New York,230,Mexico,BASE,75.0,75.0,,,75.0,MARKET ABOUT STEADY,
2026-04-13,New York,110,Mexico,BASE,78.0,78.0,,,78.0,MARKET ABOUT STEADY,
2026-04-13,New York,150,Mexico,BASE,74.0,76.0,,,76.0,MARKET ABOUT STEADY,
2026-04-13,New York,150,Honduras,BASE,75.0,75.0,,,75.0,MARKET ABOUT STEADY,
2026-04-13,New York,175,Mexico,BASE,76.0,78.0,,,78.0,MARKET ABOUT STEADY,
2026-04-13,New York,175,Colombia,BASE,70.0,72.0,,,72.0,MARKET ABOUT STEADY,
2026-04-13,New York,175,Honduras,BASE,75.0,75.0,,,75.0,MARKET ABOUT STEADY,
2026-04-13,New York,200,Mexico,BASE,70.0,75.0,72.0,74.0,74.0,MARKET ABOUT STEADY,
2026-04-13,New York,200,Colombia,BASE,68.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-13,New York,200,Honduras,BASE,75.0,75.0,,,75.0,MARKET ABOUT STEADY,
2026-04-13,New York,230,Mexico,BASE,75.0,75.0,,,75.0,MARKET ABOUT STEADY,
2026-04-14,New York,110,Mexico,BASE,78.0,78.0,,,78.0,MARKET ABOUT STEADY,
2026-04-14,New York,150,Mexico,BASE,74.0,76.0,,,76.0,MARKET ABOUT STEADY,
2026-04-14,New York,150,Honduras,BASE,75.0,75.0,,,75.0,MARKET ABOUT STEADY,
2026-04-14,New York,175,Mexico,BASE,76.0,78.0,,,78.0,MARKET ABOUT STEADY,
2026-04-14,New York,175,Colombia,BASE,70.0,72.0,,,72.0,MARKET ABOUT STEADY,
2026-04-14,New York,175,Honduras,BASE,75.0,75.0,,,75.0,MARKET ABOUT STEADY,
2026-04-14,New York,200,Mexico,BASE,70.0,75.0,72.0,74.0,74.0,MARKET ABOUT STEADY,
2026-04-14,New York,200,Colombia,BASE,68.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-14,New York,200,Honduras,BASE,75.0,75.0,,,75.0,MARKET ABOUT STEADY,
2026-04-14,New York,230,Mexico,BASE,68.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-15,New York,150,Mexico,BASE,74.0,76.0,,,76.0,MARKET SLIGHTLY LOWER,
2026-04-15,New York,150,Honduras,BASE,75.0,75.0,,,75.0,MARKET SLIGHTLY LOWER,
2026-04-15,New York,175,Mexico,BASE,74.0,78.0,76.0,,78.0,MARKET SLIGHTLY LOWER,
2026-04-15,New York,175,Colombia,BASE,60.0,62.0,,,62.0,MARKET SLIGHTLY LOWER,
2026-04-15,New York,175,Honduras,BASE,75.0,75.0,,,75.0,MARKET SLIGHTLY LOWER,
2026-04-15,New York,200,Mexico,BASE,70.0,75.0,72.0,74.0,74.0,MARKET SLIGHTLY LOWER,
2026-04-15,New York,200,Colombia,BASE,60.0,62.0,,,62.0,MARKET SLIGHTLY LOWER,
2026-04-15,New York,200,Honduras,BASE,75.0,75.0,,,75.0,MARKET SLIGHTLY LOWER,
2026-04-15,New York,230,Mexico,BASE,65.0,65.0,,,65.0,MARKET SLIGHTLY LOWER,
2026-04-15,New York,230,Colombia,BASE,58.0,60.0,,,60.0,MARKET SLIGHTLY LOWER,
2026-04-16,New York,150,Mexico,BASE,68.0,74.0,70.0,72.0,72.0,MARKET SLIGHTLY LOWER,
2026-04-16,New York,150,Honduras,BASE,70.0,72.0,,,72.0,MARKET SLIGHTLY LOWER,
2026-04-16,New York,175,Mexico,BASE,68.0,72.0,70.0,,72.0,MARKET SLIGHTLY LOWER,
2026-04-16,New York,175,Colombia,BASE,64.0,66.0,,,66.0,MARKET SLIGHTLY LOWER,
2026-04-16,New York,175,Honduras,BASE,70.0,72.0,,,72.0,MARKET SLIGHTLY LOWER,
2026-04-16,New York,200,Mexico,BASE,68.0,72.0,70.0,,72.0,MARKET SLIGHTLY LOWER,
2026-04-16,New York,200,Colombia,BASE,60.0,60.0,,,60.0,MARKET SLIGHTLY LOWER,
2026-04-16,New York,200,Honduras,BASE,70.0,72.0,,,72.0,MARKET SLIGHTLY LOWER,
2026-04-16,New York,230,Mexico,BASE,65.0,65.0,,,65.0,MARKET SLIGHTLY LOWER,
2026-04-16,New York,230,Colombia,BASE,50.0,56.0,52.0,54.0,54.0,MARKET SLIGHTLY LOWER,
2026-04-17,New York,150,Mexico,BASE,68.0,74.0,70.0,72.0,72.0,MARKET SLIGHTLY LOWER,
2026-04-17,New York,150,Honduras,BASE,65.0,68.0,,,68.0,MARKET SLIGHTLY LOWER,
2026-04-17,New York,175,Mexico,BASE,68.0,72.0,70.0,,72.0,MARKET SLIGHTLY LOWER,
2026-04-17,New York,175,Colombia,BASE,64.0,66.0,,,66.0,MARKET SLIGHTLY LOWER,
2026-04-17,New York,175,Honduras,BASE,65.0,68.0,,,68.0,MARKET SLIGHTLY LOWER,
2026-04-17,New York,200,Mexico,BASE,68.0,72.0,70.0,,72.0,MARKET SLIGHTLY LOWER,
2026-04-17,New York,200,Colombia,BASE,58.0,60.0,,,60.0,MARKET SLIGHTLY LOWER,
2026-04-17,New York,200,Honduras,BASE,65.0,68.0,,,68.0,MARKET SLIGHTLY LOWER,
2026-04-17,New York,230,Mexico,BASE,65.0,65.0,,,65.0,MARKET SLIGHTLY LOWER,
2026-04-17,New York,230,Colombia,BASE,52.0,55.0,,,55.0,MARKET SLIGHTLY LOWER,
2026-04-20,New York,150,Mexico,BASE,58.0,60.0,,,60.0,MARKET LOWER,
2026-04-20,New York,150,Colombia,BASE,60.0,60.0,,,60.0,MARKET LOWER,
2026-04-20,New York,175,Mexico,BASE,60.0,65.0,62.0,64.0,64.0,MARKET LOWER,
2026-04-20,New York,175,Colombia,BASE,60.0,60.0,,,60.0,MARKET LOWER,
2026-04-20,New York,200,Mexico,BASE,58.0,60.0,,,60.0,MARKET LOWER,
2026-04-20,New York,200,Colombia,BASE,56.0,60.0,58.0,,60.0,MARKET LOWER,
2026-04-20,New York,230,Mexico,BASE,55.0,55.0,,,55.0,MARKET LOWER,
2026-04-20,New York,230,Colombia,BASE,50.0,50.0,,,50.0,MARKET LOWER,
2026-04-21,New York,150,Mexico,BASE,58.0,60.0,,,60.0,MARKET ABOUT STEADY,
2026-04-21,New York,150,Colombia,BASE,60.0,60.0,,,60.0,MARKET ABOUT STEADY,
2026-04-21,New York,175,Mexico,BASE,60.0,65.0,62.0,64.0,64.0,MARKET ABOUT STEADY,
2026-04-21,New York,175,Colombia,BASE,60.0,60.0,,,60.0,MARKET ABOUT STEADY,
2026-04-21,New York,200,Colombia,BASE,56.0,60.0,58.0,,60.0,MARKET ABOUT STEADY,
2026-04-21,New York,200,Mexico,BASE,58.0,60.0,,,60.0,MARKET ABOUT STEADY,
2026-04-21,New York,230,Mexico,BASE,55.0,55.0,,,55.0,MARKET ABOUT STEADY,
2026-04-21,New York,230,Colombia,BASE,50.0,50.0,,,50.0,MARKET ABOUT STEADY,
2026-04-22,New York,110,Mexico,BASE,68.0,70.0,,,70.0,MARKET ABOUT STEADY,
2026-04-22,New York,150,Colombia,BASE,60.0,60.0,,,60.0,MARKET ABOUT STEADY,
2026-04-22,New York,150,Mexico,BASE,58.0,60.0,,,60.0,MARKET ABOUT STEADY,
2026-04-22,New York,175,Mexico,BASE,56.0,60.0,58.0,,60.0,MARKET ABOUT STEADY,
2026-04-22,New York,175,Colombia,BASE,60.0,60.0,,,60.0,MARKET ABOUT STEADY,
2026-04-22,New York,200,Colombia,BASE,52.0,54.0,,,54.0,MARKET ABOUT STEADY,
2026-04-22,New York,200,Mexico,BASE,54.0,55.0,,,55.0,MARKET ABOUT STEADY,
2026-04-22,New York,230,Colombia,BASE,48.0,50.0,,,50.0,MARKET ABOUT STEADY,
2026-04-22,New York,230,Mexico,BASE,50.0,50.0,,,50.0,MARKET ABOUT STEADY,
2026-04-23,New York,110,Mexico,BASE,60.0,65.0,62.0,64.0,64.0,MARKET SLIGHTLY LOWER,
2026-04-23,New York,150,Mexico,BASE,55.0,58.0,,,58.0,MARKET SLIGHTLY LOWER,
2026-04-23,New York,175,Mexico,BASE,54.0,58.0,56.0,,58.0,MARKET SLIGHTLY LOWER,
2026-04-23,New York,200,Mexico,BASE,50.0,55.0,52.0,54.0,54.0,MARKET SLIGHTLY LOWER,
2026-04-23,New York,230,Mexico,BASE,46.0,50.0,48.0,,50.0,MARKET SLIGHTLY LOWER,
2026-04-24,New York,150,Mexico,BASE,55.0,58.0,,,58.0,MARKET ABOUT STEADY,
2026-04-24,New York,175,Mexico,BASE,54.0,58.0,56.0,,58.0,MARKET ABOUT STEADY,
2026-04-24,New York,200,Colombia,BASE,48.0,48.0,,,48.0,MARKET ABOUT STEADY,
2026-04-24,New York,200,Mexico,BASE,48.0,54.0,50.0,52.0,52.0,MARKET ABOUT STEADY,
2026-04-24,New York,230,Mexico,BASE,46.0,50.0,48.0,,50.0,MARKET ABOUT STEADY,
2026-04-27,New York,150,Honduras,BASE,55.0,55.0,,,55.0,MARKET SLIGHTLY LOWER,
2026-04-27,New York,150,Mexico,BASE,48.0,50.0,,,50.0,MARKET SLIGHTLY LOWER,
2026-04-27,New York,175,Honduras,BASE,58.0,58.0,,,58.0,MARKET SLIGHTLY LOWER,
2026-04-27,New York,175,Mexico,Fine Appearance,57.0,58.0,,,58.0,MARKET SLIGHTLY LOWER,
2026-04-27,New York,175,Mexico,BASE,46.0,48.0,,,48.0,MARKET SLIGHTLY LOWER,
2026-04-27,New York,200,Honduras,BASE,56.0,56.0,,,56.0,MARKET SLIGHTLY LOWER,
2026-04-27,New York,200,Mexico,Fine Appearance,50.0,54.0,52.0,,54.0,MARKET SLIGHTLY LOWER,
2026-04-27,New York,200,Mexico,BASE,44.0,46.0,,,46.0,MARKET SLIGHTLY LOWER,
2026-04-27,New York,230,Mexico,BASE,40.0,44.0,42.0,,44.0,MARKET SLIGHTLY LOWER,
2026-04-28,New York,110,Honduras,Fine Appearance,54.0,54.0,,,54.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-28,New York,150,Mexico,Fine Appearance,54.0,54.0,,,54.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-28,New York,150,Honduras,BASE,55.0,55.0,,,55.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-28,New York,150,Mexico,BASE,48.0,50.0,,,50.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-28,New York,175,Honduras,BASE,58.0,58.0,,,58.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-28,New York,175,Mexico,Fine Appearance,50.0,54.0,52.0,,54.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-28,New York,175,Mexico,BASE,46.0,48.0,,,48.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-28,New York,200,Mexico,Fine Appearance,48.0,52.0,50.0,,52.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-28,New York,200,Mexico,BASE,44.0,46.0,,,46.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-28,New York,200,Honduras,BASE,56.0,56.0,,,56.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-28,New York,230,Mexico,BASE,40.0,44.0,42.0,,44.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-29,New York,110,Mexico,BASE,50.0,52.0,,,52.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-29,New York,150,Mexico,BASE,47.0,50.0,48.0,49.0,49.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-29,New York,150,Honduras,Fine Appearance,55.0,55.0,,,55.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-29,New York,175,Mexico,BASE,45.0,48.0,,,48.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-29,New York,175,Mexico,Fine Appearance,50.0,52.0,,,52.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-29,New York,175,Honduras,Fine Appearance,58.0,58.0,,,58.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-29,New York,200,Mexico,BASE,44.0,46.0,,,46.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-29,New York,200,Honduras,Fine Appearance,56.0,56.0,,,56.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-29,New York,230,Mexico,BASE,37.0,38.0,,,38.0,"MARKET MEXICO SLIGHTLY LOWER, OTHERS ABOUT STEADY",
2026-04-30,New York,110,Mexico,BASE,50.0,52.0,,,52.0,MARKET SLIGHTLY LOWER,
2026-04-30,New York,150,Mexico,BASE,47.0,50.0,48.0,49.0,49.0,MARKET SLIGHTLY LOWER,
2026-04-30,New York,150,Honduras,Fine Appearance,50.0,50.0,,,50.0,MARKET SLIGHTLY LOWER,
2026-04-30,New York,175,Honduras,Fine Appearance,50.0,50.0,,,50.0,MARKET SLIGHTLY LOWER,
2026-04-30,New York,175,Mexico,BASE,45.0,48.0,,,48.0,MARKET SLIGHTLY LOWER,
2026-04-30,New York,175,Mexico,Fine Appearance,50.0,52.0,,,52.0,MARKET SLIGHTLY LOWER,
2026-04-30,New York,200,Honduras,Fine Appearance,50.0,50.0,,,50.0,MARKET SLIGHTLY LOWER,
