date,market,size,origin,quality_type,low_price,high_price,mostly_low_price,mostly_high_price,official_price,market_tone,reporter_comment
2026-03-26,Atlanta,200,Mexico,Fine Appearance,82.0,85.0,83.0,84.0,84.0,MARKET ABOUT STEADY,occasional higher/lower
2026-03-26,Atlanta,230,Mexico,Fair Quality,65.0,65.0,,,65.0,MARKET ABOUT STEADY,poorer quality and condition lower
2026-03-26,Atlanta,230,Mexico,Fine Appearance,77.0,80.0,78.0,79.0,79.0,MARKET ABOUT STEADY,occasional higher
2026-03-26,Atlanta,230,Mexico,BASE,72.0,75.0,73.0,74.0,74.0,MARKET ABOUT STEADY,occasional lower
2026-03-27,Atlanta,110,Mexico,BASE,83.0,84.0,,,84.0,MARKET STRONG,
2026-03-27,Atlanta,150,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET STRONG,poorer quality and condition lower
2026-03-27,Atlanta,150,Mexico,BASE,77.0,80.0,78.0,79.0,79.0,MARKET STRONG,occasional lower
2026-03-27,Atlanta,150,Mexico,Fine Appearance,83.0,85.0,84.0,85.0,85.0,MARKET STRONG,occasional higher/lower
2026-03-27,Atlanta,150,Colombia,BASE,68.0,69.0,,,69.0,MARKET STRONG,occasional higher/lower
2026-03-27,Atlanta,175,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET STRONG,poorer quality and condition lower
2026-03-27,Atlanta,175,Mexico,BASE,77.0,80.0,78.0,79.0,79.0,MARKET STRONG,occasional lower
2026-03-27,Atlanta,175,Mexico,Fine Appearance,83.0,85.0,84.0,85.0,85.0,MARKET STRONG,occasional higher/lower
2026-03-27,Atlanta,175,Colombia,BASE,68.0,69.0,,,69.0,MARKET STRONG,occasional higher/lower
2026-03-27,Atlanta,200,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET STRONG,poorer quality and condition lower
2026-03-27,Atlanta,200,Mexico,Fine Appearance,83.0,85.0,84.0,85.0,85.0,MARKET STRONG,occasional higher/lower
2026-03-27,Atlanta,200,Mexico,BASE,77.0,80.0,78.0,79.0,79.0,MARKET STRONG,occasional lower
2026-03-27,Atlanta,200,Colombia,BASE,68.0,69.0,,,69.0,MARKET STRONG,occasional higher/lower
2026-03-27,Atlanta,230,Mexico,Fine Appearance,78.0,80.0,79.0,80.0,80.0,MARKET STRONG,occasional higher
2026-03-27,Atlanta,230,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET STRONG,poorer quality and condition lower
2026-03-27,Atlanta,230,Mexico,BASE,75.0,78.0,76.0,77.0,77.0,MARKET STRONG,occasional lower
2026-03-27,Atlanta,230,Colombia,BASE,68.0,69.0,,,69.0,MARKET STRONG,occasional higher/lower
2026-03-30,Atlanta,110,Mexico,BASE,83.0,84.0,,,84.0,MARKET ABOUT STEADY,
2026-03-30,Atlanta,150,Mexico,BASE,77.0,77.0,,,77.0,MARKET ABOUT STEADY,occasional lower
2026-03-30,Atlanta,150,Mexico,Fine Appearance,76.0,80.0,77.0,78.0,78.0,MARKET ABOUT STEADY,occasional higher/lower
2026-03-30,Atlanta,150,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET ABOUT STEADY,poorer quality and condition lower
2026-03-30,Atlanta,150,Colombia,BASE,67.0,69.0,,,69.0,MARKET ABOUT STEADY,occasional higher/lower
2026-03-30,Atlanta,175,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET ABOUT STEADY,poorer quality and condition lower
2026-03-30,Atlanta,175,Mexico,BASE,80.0,81.0,,,81.0,MARKET ABOUT STEADY,occasional lower
2026-03-30,Atlanta,175,Colombia,BASE,67.0,69.0,,,69.0,MARKET ABOUT STEADY,occasional higher/lower
2026-03-30,Atlanta,200,Mexico,BASE,80.0,81.0,,,81.0,MARKET ABOUT STEADY,occasional higher/lower
2026-03-30,Atlanta,200,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET ABOUT STEADY,poorer quality and condition lower
2026-03-30,Atlanta,200,Colombia,BASE,67.0,69.0,,,69.0,MARKET ABOUT STEADY,occasional higher/lower
2026-03-30,Atlanta,230,Mexico,BASE,76.0,77.0,,,77.0,MARKET ABOUT STEADY,occasional lower
2026-03-30,Atlanta,230,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET ABOUT STEADY,poorer quality and condition lower
2026-03-30,Atlanta,230,Colombia,BASE,67.0,69.0,,,69.0,MARKET ABOUT STEADY,occasional higher/lower
2026-03-31,Atlanta,110,Mexico,BASE,83.0,84.0,,,84.0,MARKET STEADY,
2026-03-31,Atlanta,150,Mexico,BASE,77.0,77.0,,,77.0,MARKET STEADY,occasional lower
2026-03-31,Atlanta,150,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET STEADY,poorer quality and condition lower
2026-03-31,Atlanta,150,Mexico,Fine Appearance,76.0,80.0,77.0,78.0,78.0,MARKET STEADY,occasional higher/lower
2026-03-31,Atlanta,150,Colombia,BASE,67.0,69.0,,,69.0,MARKET STEADY,occasional higher/lower
2026-03-31,Atlanta,175,Mexico,BASE,80.0,81.0,,,81.0,MARKET STEADY,occasional lower
2026-03-31,Atlanta,175,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET STEADY,poorer quality and condition lower
2026-03-31,Atlanta,175,Colombia,BASE,67.0,69.0,,,69.0,MARKET STEADY,occasional higher/lower
2026-03-31,Atlanta,200,Mexico,BASE,80.0,81.0,,,81.0,MARKET STEADY,occasional higher/lower
2026-03-31,Atlanta,200,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET STEADY,poorer quality and condition lower
2026-03-31,Atlanta,200,Colombia,BASE,67.0,69.0,,,69.0,MARKET STEADY,occasional higher/lower
2026-03-31,Atlanta,230,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET STEADY,poorer quality and condition lower
2026-03-31,Atlanta,230,Mexico,BASE,76.0,77.0,,,77.0,MARKET STEADY,occasional lower
2026-03-31,Atlanta,230,Colombia,BASE,67.0,69.0,,,69.0,MARKET STEADY,occasional higher/lower
2026-04-01,Atlanta,110,Mexico,BASE,83.0,84.0,,,84.0,MARKET STEADY,
2026-04-01,Atlanta,150,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET STEADY,poorer quality and condition lower
2026-04-01,Atlanta,150,Mexico,Fine Appearance,76.0,80.0,77.0,78.0,78.0,MARKET STEADY,occasional higher/lower
2026-04-01,Atlanta,150,Mexico,BASE,77.0,77.0,,,77.0,MARKET STEADY,occasional lower
2026-04-01,Atlanta,150,Colombia,BASE,67.0,69.0,,,69.0,MARKET STEADY,occasional higher/lower
2026-04-01,Atlanta,175,Mexico,BASE,80.0,81.0,,,81.0,MARKET STEADY,occasional lower
2026-04-01,Atlanta,175,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET STEADY,poorer quality and condition lower
2026-04-01,Atlanta,175,Colombia,BASE,67.0,69.0,,,69.0,MARKET STEADY,occasional higher/lower
2026-04-01,Atlanta,200,Mexico,BASE,80.0,81.0,,,81.0,MARKET STEADY,occasional higher/lower
2026-04-01,Atlanta,200,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET STEADY,poorer quality and condition lower
2026-04-01,Atlanta,200,Colombia,BASE,67.0,69.0,,,69.0,MARKET STEADY,occasional higher/lower
2026-04-01,Atlanta,230,Mexico,Fair Quality,67.0,70.0,68.0,69.0,69.0,MARKET STEADY,poorer quality and condition lower
2026-04-01,Atlanta,230,Mexico,BASE,76.0,77.0,,,77.0,MARKET STEADY,occasional lower
2026-04-01,Atlanta,230,Colombia,BASE,67.0,69.0,,,69.0,MARKET STEADY,occasional higher/lower
