date,market,size,origin,quality_type,low_price,high_price,mostly_low_price,mostly_high_price,official_price,market_tone,reporter_comment
2026-04-22,Chicago,250,Mexico,BASE,48.0,48.0,,,48.0,MARKET STEADY,
2026-04-22,Chicago,250,Mexico,Fine Appearance,60.0,60.0,,,60.0,MARKET STEADY,
2026-04-23,Chicago,110,Mexico,BASE,55.0,56.0,,,56.0,MARKET LOWER,
2026-04-23,Chicago,110,Mexico,Fine Appearance,58.0,60.0,,,60.0,MARKET LOWER,
2026-04-23,Chicago,150,Mexico,BASE,53.0,56.0,54.0,55.0,55.0,MARKET LOWER,
2026-04-23,Chicago,175,Mexico,Fair Quality,45.0,48.0,46.0,47.0,47.0,MARKET LOWER,
2026-04-23,Chicago,175,Mexico,Fine Appearance,56.0,56.0,,,56.0,MARKET LOWER,
2026-04-23,Chicago,175,Mexico,BASE,80.0,80.0,,,80.0,MARKET LOWER,
2026-04-23,Chicago,200,Mexico,BASE,80.0,80.0,,,80.0,MARKET LOWER,
2026-04-23,Chicago,200,Mexico,Fine Appearance,48.0,50.0,,,50.0,MARKET LOWER,
2026-04-23,Chicago,230,Mexico,BASE,40.0,42.0,,,42.0,MARKET LOWER,occasional higher
2026-04-23,Chicago,230,Mexico,Fine Appearance,46.0,48.0,,,48.0,MARKET LOWER,
2026-04-23,Chicago,250,Mexico,BASE,38.0,40.0,,,40.0,MARKET LOWER,
2026-04-23,Chicago,250,Mexico,Fine Appearance,44.0,44.0,,,44.0,MARKET LOWER,
2026-04-24,Chicago,110,Mexico,BASE,55.0,56.0,,,56.0,MARKET STEADY,
2026-04-24,Chicago,110,Mexico,Fine Appearance,58.0,60.0,,,60.0,MARKET STEADY,
2026-04-24,Chicago,150,Mexico,BASE,53.0,56.0,54.0,55.0,55.0,MARKET STEADY,
2026-04-24,Chicago,175,Mexico,Fair Quality,45.0,48.0,46.0,47.0,47.0,MARKET STEADY,
2026-04-24,Chicago,175,Mexico,Fine Appearance,56.0,56.0,,,56.0,MARKET STEADY,
2026-04-24,Chicago,175,Mexico,BASE,80.0,80.0,,,80.0,MARKET STEADY,
2026-04-24,Chicago,200,Mexico,Fine Appearance,48.0,50.0,,,50.0,MARKET STEADY,
2026-04-24,Chicago,200,Mexico,BASE,42.0,45.0,43.0,44.0,44.0,MARKET STEADY,
2026-04-24,Chicago,230,Mexico,Fine Appearance,46.0,48.0,,,48.0,MARKET STEADY,
2026-04-24,Chicago,230,Mexico,BASE,40.0,42.0,,,42.0,MARKET STEADY,occasional higher
2026-04-24,Chicago,250,Mexico,BASE,38.0,40.0,,,40.0,MARKET STEADY,
2026-04-24,Chicago,250,Mexico,Fine Appearance,44.0,44.0,,,44.0,MARKET STEADY,
2026-04-27,Chicago,110,Mexico,BASE,56.0,58.0,,,58.0,MARKET 150-250S LOWER; OTHERS ABOUT STEADY,Occasional Lower
2026-04-27,Chicago,110,Mexico,Fair Quality,45.0,45.0,,,45.0,MARKET 150-250S LOWER; OTHERS ABOUT STEADY,
2026-04-27,Chicago,150,Mexico,Fair Quality,43.0,43.0,,,43.0,MARKET 150-250S LOWER; OTHERS ABOUT STEADY,
2026-04-27,Chicago,150,Mexico,BASE,52.0,54.0,,,54.0,MARKET 150-250S LOWER; OTHERS ABOUT STEADY,Occasional Higher
2026-04-27,Chicago,175,Mexico,Fine Appearance,56.0,56.0,,,56.0,MARKET 150-250S LOWER; OTHERS ABOUT STEADY,
2026-04-27,Chicago,175,Mexico,Fair Quality,41.0,41.0,,,41.0,MARKET 150-250S LOWER; OTHERS ABOUT STEADY,
2026-04-27,Chicago,175,Mexico,BASE,80.0,80.0,,,80.0,MARKET 150-250S LOWER; OTHERS ABOUT STEADY,
2026-04-27,Chicago,200,Mexico,Fair Quality,48.0,48.0,,,48.0,MARKET 150-250S LOWER; OTHERS ABOUT STEADY,
2026-04-27,Chicago,200,Mexico,BASE,80.0,80.0,,,80.0,MARKET 150-250S LOWER; OTHERS ABOUT STEADY,
2026-04-27,Chicago,230,Mexico,BASE,40.0,42.5,41.0,42.0,42.0,MARKET 150-250S LOWER; OTHERS ABOUT STEADY,
2026-04-27,Chicago,250,Mexico,Fine Appearance,40.0,40.0,,,40.0,MARKET 150-250S LOWER; OTHERS ABOUT STEADY,
2026-04-27,Chicago,250,Mexico,BASE,35.0,35.0,,,35.0,MARKET 150-250S LOWER; OTHERS ABOUT STEADY,
2026-04-28,Chicago,110,Mexico,BASE,56.0,58.0,,,58.0,MARKET STEADY,Occasional Lower
2026-04-28,Chicago,110,Mexico,Fair Quality,45.0,45.0,,,45.0,MARKET STEADY,
2026-04-28,Chicago,150,Mexico,BASE,52.0,54.0,,,54.0,MARKET STEADY,Occasional Higher
2026-04-28,Chicago,150,Mexico,Fair Quality,43.0,43.0,,,43.0,MARKET STEADY,
2026-04-28,Chicago,175,Mexico,Fine Appearance,56.0,56.0,,,56.0,MARKET STEADY,
2026-04-28,Chicago,175,Mexico,Fair Quality,41.0,41.0,,,41.0,MARKET STEADY,
2026-04-28,Chicago,175,Mexico,BASE,48.0,48.0,,,48.0,MARKET STEADY,
2026-04-28,Chicago,200,Mexico,BASE,80.0,80.0,,,80.0,MARKET STEADY,
2026-04-28,Chicago,200,Mexico,Fair Quality,48.0,48.0,,,48.0,MARKET STEADY,
2026-04-28,Chicago,230,Mexico,BASE,40.0,42.5,41.0,42.0,42.0,MARKET STEADY,
2026-04-28,Chicago,250,Mexico,Fine Appearance,40.0,40.0,,,40.0,MARKET STEADY,
2026-04-28,Chicago,250,Mexico,BASE,35.0,35.0,,,35.0,MARKET STEADY,
2026-04-29,Chicago,110,Mexico,BASE,56.0,58.0,,,58.0,MARKET ORGANIC HIGHER; OTHERS STEADY,Occasional Lower
2026-04-29,Chicago,110,Mexico,Fair Quality,45.0,45.0,,,45.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-04-29,Chicago,150,Mexico,Fair Quality,43.0,43.0,,,43.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-04-29,Chicago,150,Mexico,BASE,52.0,54.0,,,54.0,MARKET ORGANIC HIGHER; OTHERS STEADY,Occasional Higher
2026-04-29,Chicago,175,Mexico,Fair Quality,41.0,41.0,,,41.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-04-29,Chicago,175,Mexico,Fine Appearance,56.0,56.0,,,56.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-04-29,Chicago,175,Mexico,BASE,48.0,48.0,,,48.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-04-29,Chicago,200,Mexico,Fair Quality,48.0,48.0,,,48.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-04-29,Chicago,200,Mexico,BASE,88.0,88.0,,,88.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-04-29,Chicago,230,Mexico,BASE,40.0,42.5,41.0,42.0,42.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-04-29,Chicago,250,Mexico,BASE,35.0,35.0,,,35.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-04-29,Chicago,250,Mexico,Fine Appearance,40.0,40.0,,,40.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-04-30,Chicago,110,Mexico,Fine Appearance,56.0,58.0,,,58.0,MARKET ABOUT STEADY,Occasional Lower
2026-04-30,Chicago,110,Mexico,BASE,49.0,52.5,50.0,52.0,52.0,MARKET ABOUT STEADY,Occasional Lower
2026-04-30,Chicago,110,Mexico,Fair Quality,45.0,45.0,,,45.0,MARKET ABOUT STEADY,
2026-04-30,Chicago,150,Mexico,Fine Appearance,54.0,56.0,,,56.0,MARKET ABOUT STEADY,
2026-04-30,Chicago,150,Mexico,Fair Quality,45.0,45.0,,,45.0,MARKET ABOUT STEADY,
2026-04-30,Chicago,150,Mexico,BASE,49.0,52.5,50.0,52.0,52.0,MARKET ABOUT STEADY,Occasional Higher
2026-04-30,Chicago,175,Mexico,Fine Appearance,50.0,50.0,,,50.0,MARKET ABOUT STEADY,
2026-04-30,Chicago,175,Mexico,Fair Quality,39.0,39.0,,,39.0,MARKET ABOUT STEADY,
2026-04-30,Chicago,175,Mexico,BASE,46.5,48.0,,,48.0,MARKET ABOUT STEADY,
2026-04-30,Chicago,200,Mexico,Fair Quality,38.0,38.0,,,38.0,MARKET ABOUT STEADY,
2026-04-30,Chicago,200,Mexico,BASE,88.0,88.0,,,88.0,MARKET ABOUT STEADY,
2026-04-30,Chicago,230,Mexico,Fine Appearance,45.0,45.0,,,45.0,MARKET ABOUT STEADY,
2026-04-30,Chicago,230,Mexico,BASE,40.0,42.0,,,42.0,MARKET ABOUT STEADY,
2026-04-30,Chicago,230,Mexico,Fair Quality,36.0,36.0,,,36.0,MARKET ABOUT STEADY,
2026-04-30,Chicago,250,Mexico,BASE,36.0,38.0,,,38.0,MARKET ABOUT STEADY,
2026-05-01,Chicago,110,Mexico,Fine Appearance,56.0,58.0,,,58.0,MARKET STEADY,Occasional Lower
2026-05-01,Chicago,110,Mexico,BASE,49.0,52.5,50.0,52.0,52.0,MARKET STEADY,Occasional Lower
2026-05-01,Chicago,110,Mexico,Fair Quality,45.0,45.0,,,45.0,MARKET STEADY,
2026-05-01,Chicago,150,Mexico,Fine Appearance,54.0,56.0,,,56.0,MARKET STEADY,
2026-05-01,Chicago,150,Mexico,Fair Quality,45.0,45.0,,,45.0,MARKET STEADY,
2026-05-01,Chicago,150,Mexico,BASE,49.0,52.5,50.0,52.0,52.0,MARKET STEADY,Occasional Higher
2026-05-01,Chicago,175,Mexico,Fair Quality,39.0,39.0,,,39.0,MARKET STEADY,
2026-05-01,Chicago,175,Mexico,Fine Appearance,50.0,50.0,,,50.0,MARKET STEADY,
2026-05-01,Chicago,175,Mexico,BASE,88.0,88.0,,,88.0,MARKET STEADY,
2026-05-01,Chicago,200,Mexico,Fair Quality,38.0,38.0,,,38.0,MARKET STEADY,
2026-05-01,Chicago,200,Mexico,BASE,42.5,45.0,43.0,44.0,44.0,MARKET STEADY,Occasional Higher
2026-05-01,Chicago,230,Mexico,Fine Appearance,45.0,45.0,,,45.0,MARKET STEADY,
2026-05-01,Chicago,230,Mexico,BASE,40.0,42.0,,,42.0,MARKET STEADY,
2026-05-01,Chicago,230,Mexico,Fair Quality,36.0,36.0,,,36.0,MARKET STEADY,
2026-05-01,Chicago,250,Mexico,BASE,36.0,38.0,,,38.0,MARKET STEADY,
2026-05-04,Chicago,110,Mexico,BASE,52.0,56.0,53.0,54.0,54.0,MARKET 110S AND 230S HIGHER; 200S LOWER; OTHERS STEADY,Occasional Higher and Lower
2026-05-04,Chicago,150,Mexico,Fine Appearance,56.0,58.0,,,58.0,MARKET 110S AND 230S HIGHER; 200S LOWER; OTHERS STEADY,
2026-05-04,Chicago,175,Mexico,BASE,88.0,88.0,,,88.0,MARKET 110S AND 230S HIGHER; 200S LOWER; OTHERS STEADY,
2026-05-04,Chicago,175,Mexico,Fine Appearance,52.0,54.0,,,54.0,MARKET 110S AND 230S HIGHER; 200S LOWER; OTHERS STEADY,
2026-05-04,Chicago,200,Mexico,BASE,42.0,42.0,,,42.0,MARKET 110S AND 230S HIGHER; 200S LOWER; OTHERS STEADY,
2026-05-04,Chicago,200,Mexico,Fair Quality,36.0,36.0,,,36.0,MARKET 110S AND 230S HIGHER; 200S LOWER; OTHERS STEADY,
2026-05-04,Chicago,230,Mexico,BASE,42.0,44.0,,,44.0,MARKET 110S AND 230S HIGHER; 200S LOWER; OTHERS STEADY,
2026-05-04,Chicago,230,Mexico,Fine Appearance,46.0,46.0,,,46.0,MARKET 110S AND 230S HIGHER; 200S LOWER; OTHERS STEADY,
2026-05-04,Chicago,250,Mexico,BASE,38.0,38.0,,,38.0,MARKET 110S AND 230S HIGHER; 200S LOWER; OTHERS STEADY,
2026-05-05,Chicago,110,Mexico,BASE,52.0,56.0,53.0,54.0,54.0,MARKET STEADY,Occasional Higher and Lower
2026-05-05,Chicago,150,Mexico,Fine Appearance,56.0,58.0,,,58.0,MARKET STEADY,
2026-05-05,Chicago,175,Mexico,Fine Appearance,52.0,54.0,,,54.0,MARKET STEADY,
2026-05-05,Chicago,175,Mexico,BASE,46.0,46.0,,,46.0,MARKET STEADY,
2026-05-05,Chicago,200,Mexico,Fair Quality,36.0,36.0,,,36.0,MARKET STEADY,
2026-05-05,Chicago,200,Mexico,BASE,42.0,42.0,,,42.0,MARKET STEADY,
2026-05-05,Chicago,230,Mexico,BASE,42.0,44.0,,,44.0,MARKET STEADY,
2026-05-05,Chicago,230,Mexico,Fine Appearance,46.0,46.0,,,46.0,MARKET STEADY,
2026-05-05,Chicago,250,Mexico,BASE,38.0,38.0,,,38.0,MARKET STEADY,
2026-05-06,Chicago,110,Mexico,BASE,52.0,56.0,53.0,54.0,54.0,MARKET ORGANIC LOWER; OTHERS STEADY,Occasional Higher and Lower
2026-05-06,Chicago,150,Mexico,Fine Appearance,56.0,58.0,,,58.0,MARKET ORGANIC LOWER; OTHERS STEADY,
2026-05-06,Chicago,175,Mexico,Fine Appearance,52.0,54.0,,,54.0,MARKET ORGANIC LOWER; OTHERS STEADY,
2026-05-06,Chicago,175,Mexico,BASE,48.0,48.0,,,48.0,MARKET ORGANIC LOWER; OTHERS STEADY,
2026-05-06,Chicago,200,Mexico,Fair Quality,36.0,36.0,,,36.0,MARKET ORGANIC LOWER; OTHERS STEADY,
2026-05-06,Chicago,200,Mexico,BASE,42.0,42.0,,,42.0,MARKET ORGANIC LOWER; OTHERS STEADY,
2026-05-06,Chicago,230,Mexico,BASE,42.0,44.0,,,44.0,MARKET ORGANIC LOWER; OTHERS STEADY,
2026-05-06,Chicago,230,Mexico,Fine Appearance,46.0,46.0,,,46.0,MARKET ORGANIC LOWER; OTHERS STEADY,
2026-05-06,Chicago,250,Mexico,BASE,38.0,38.0,,,38.0,MARKET ORGANIC LOWER; OTHERS STEADY,
2026-05-07,Chicago,110,Mexico,BASE,54.0,56.0,,,56.0,MARKET 40 LB CARTONS SLIGHTLY HIGHER; OTHERS STEADY,Occasional Higher
2026-05-07,Chicago,150,Mexico,BASE,54.0,56.0,,,56.0,MARKET 40 LB CARTONS SLIGHTLY HIGHER; OTHERS STEADY,
2026-05-07,Chicago,175,Mexico,Fine Appearance,56.5,56.5,,,56.5,MARKET 40 LB CARTONS SLIGHTLY HIGHER; OTHERS STEADY,
2026-05-07,Chicago,175,Mexico,BASE,48.0,50.0,,,50.0,MARKET 40 LB CARTONS SLIGHTLY HIGHER; OTHERS STEADY,
2026-05-07,Chicago,200,Mexico,BASE,44.0,46.0,,,46.0,MARKET 40 LB CARTONS SLIGHTLY HIGHER; OTHERS STEADY,occasional higher
2026-05-07,Chicago,200,Mexico,Fine Appearance,50.0,50.0,,,50.0,MARKET 40 LB CARTONS SLIGHTLY HIGHER; OTHERS STEADY,
2026-05-07,Chicago,230,Mexico,Fair Quality,40.0,40.0,,,40.0,MARKET 40 LB CARTONS SLIGHTLY HIGHER; OTHERS STEADY,
2026-05-07,Chicago,230,Mexico,BASE,44.0,46.0,,,46.0,MARKET 40 LB CARTONS SLIGHTLY HIGHER; OTHERS STEADY,occasional higher and lower
2026-05-07,Chicago,250,Mexico,BASE,40.0,42.0,,,42.0,MARKET 40 LB CARTONS SLIGHTLY HIGHER; OTHERS STEADY,
2026-05-08,Chicago,110,Mexico,BASE,54.0,56.0,,,56.0,MARKET STEADY,Occasional Higher
2026-05-08,Chicago,150,Mexico,BASE,54.0,56.0,,,56.0,MARKET STEADY,
2026-05-08,Chicago,175,Mexico,BASE,48.0,48.0,,,48.0,MARKET STEADY,
2026-05-08,Chicago,175,Mexico,Fine Appearance,56.5,56.5,,,56.5,MARKET STEADY,
2026-05-08,Chicago,200,Mexico,BASE,48.0,48.0,,,48.0,MARKET STEADY,
2026-05-08,Chicago,200,Mexico,Fine Appearance,50.0,50.0,,,50.0,MARKET STEADY,
2026-05-08,Chicago,230,Mexico,BASE,44.0,46.0,,,46.0,MARKET STEADY,occasional higher and lower
2026-05-08,Chicago,230,Mexico,Fair Quality,40.0,40.0,,,40.0,MARKET STEADY,
2026-05-08,Chicago,250,Mexico,BASE,40.0,42.0,,,42.0,MARKET STEADY,
2026-05-11,Chicago,110,Mexico,BASE,56.0,58.0,,,58.0,MARKET 175-200S HIGHER; 500S LOWER; OTHERS ABOUT STEADY,Occasional Higher
2026-05-11,Chicago,150,Mexico,BASE,55.0,56.0,,,56.0,MARKET 175-200S HIGHER; 500S LOWER; OTHERS ABOUT STEADY,occasional higher and lower
2026-05-11,Chicago,175,Mexico,BASE,52.0,54.0,,,54.0,MARKET 175-200S HIGHER; 500S LOWER; OTHERS ABOUT STEADY,
2026-05-11,Chicago,200,Mexico,BASE,50.0,52.0,,,52.0,MARKET 175-200S HIGHER; 500S LOWER; OTHERS ABOUT STEADY,
2026-05-11,Chicago,230,Mexico,BASE,44.0,46.0,,,46.0,MARKET 175-200S HIGHER; 500S LOWER; OTHERS ABOUT STEADY,occasional higher
2026-05-11,Chicago,230,Mexico,Fine Appearance,55.0,55.0,,,55.0,MARKET 175-200S HIGHER; 500S LOWER; OTHERS ABOUT STEADY,
2026-05-11,Chicago,250,Mexico,BASE,40.0,42.0,,,42.0,MARKET 175-200S HIGHER; 500S LOWER; OTHERS ABOUT STEADY,
2026-05-12,Chicago,110,Mexico,BASE,56.0,58.0,,,58.0,MARKET STEADY,Occasional Higher
2026-05-12,Chicago,150,Mexico,BASE,55.0,56.0,,,56.0,MARKET STEADY,occasional higher and lower
2026-05-12,Chicago,175,Mexico,BASE,52.0,54.0,,,54.0,MARKET STEADY,
2026-05-12,Chicago,200,Mexico,BASE,48.0,48.0,,,48.0,MARKET STEADY,
2026-05-12,Chicago,230,Mexico,Fine Appearance,55.0,55.0,,,55.0,MARKET STEADY,
2026-05-12,Chicago,230,Mexico,BASE,44.0,46.0,,,46.0,MARKET STEADY,occasional higher
2026-05-12,Chicago,250,Mexico,BASE,40.0,42.0,,,42.0,MARKET STEADY,
2026-05-13,Chicago,110,Mexico,BASE,56.0,58.0,,,58.0,MARKET STEADY,Occasional Higher
2026-05-13,Chicago,150,Mexico,BASE,55.0,56.0,,,56.0,MARKET STEADY,occasional higher and lower
2026-05-13,Chicago,175,Mexico,BASE,48.0,48.0,,,48.0,MARKET STEADY,
2026-05-13,Chicago,200,Mexico,BASE,50.0,52.0,,,52.0,MARKET STEADY,
2026-05-13,Chicago,230,Mexico,Fine Appearance,55.0,55.0,,,55.0,MARKET STEADY,
2026-05-13,Chicago,230,Mexico,BASE,44.0,46.0,,,46.0,MARKET STEADY,occasional higher
2026-05-13,Chicago,250,Mexico,BASE,40.0,42.0,,,42.0,MARKET STEADY,
2026-05-14,Chicago,110,Mexico,BASE,56.0,58.0,,,58.0,MARKET STEADY,Occasional Higher
2026-05-14,Chicago,150,Mexico,BASE,55.0,56.0,,,56.0,MARKET STEADY,occasional higher and lower
2026-05-14,Chicago,175,Mexico,BASE,48.0,48.0,,,48.0,MARKET STEADY,
2026-05-14,Chicago,200,Mexico,BASE,48.0,48.0,,,48.0,MARKET STEADY,
2026-05-14,Chicago,230,Mexico,BASE,44.0,46.0,,,46.0,MARKET STEADY,occasional higher
2026-05-14,Chicago,230,Mexico,Fine Appearance,55.0,55.0,,,55.0,MARKET STEADY,
2026-05-14,Chicago,250,Mexico,BASE,40.0,42.0,,,42.0,MARKET STEADY,
2026-05-15,Chicago,110,Mexico,BASE,56.0,58.0,,,58.0,MARKET ORGANIC HIGHER; OTHERS STEADY,Occasional Higher
2026-05-15,Chicago,150,Mexico,BASE,55.0,56.0,,,56.0,MARKET ORGANIC HIGHER; OTHERS STEADY,occasional higher and lower
2026-05-15,Chicago,175,Mexico,BASE,52.0,54.0,,,54.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-05-15,Chicago,200,Mexico,BASE,50.0,52.0,,,52.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-05-15,Chicago,230,Mexico,Fine Appearance,55.0,55.0,,,55.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-05-15,Chicago,230,Mexico,BASE,44.0,46.0,,,46.0,MARKET ORGANIC HIGHER; OTHERS STEADY,occasional higher
2026-05-15,Chicago,250,Mexico,BASE,40.0,42.0,,,42.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-05-18,Chicago,110,Mexico,BASE,59.0,62.0,60.0,61.0,61.0,MARKET HIGHER,
2026-05-18,Chicago,150,Mexico,BASE,59.0,62.0,60.0,61.0,61.0,MARKET HIGHER,
2026-05-18,Chicago,175,Mexico,BASE,52.0,52.0,,,52.0,MARKET HIGHER,
2026-05-18,Chicago,200,Mexico,BASE,52.0,52.0,,,52.0,MARKET HIGHER,
2026-05-18,Chicago,230,Mexico,BASE,48.0,52.0,49.0,51.0,51.0,MARKET HIGHER,occasional Lower
2026-05-18,Chicago,250,Mexico,BASE,45.0,45.0,,,45.0,MARKET HIGHER,
2026-05-19,Chicago,110,Mexico,BASE,59.0,62.0,60.0,61.0,61.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-05-19,Chicago,150,Mexico,BASE,59.0,62.0,60.0,61.0,61.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-05-19,Chicago,175,Mexico,BASE,56.0,58.0,,,58.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-05-19,Chicago,200,Mexico,BASE,68.0,68.0,,,68.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-05-19,Chicago,230,Mexico,BASE,48.0,52.0,49.0,51.0,51.0,MARKET ORGANIC HIGHER; OTHERS STEADY,occasional Lower
2026-05-19,Chicago,250,Mexico,BASE,45.0,45.0,,,45.0,MARKET ORGANIC HIGHER; OTHERS STEADY,
2026-05-20,Chicago,110,Mexico,BASE,59.0,62.0,60.0,61.0,61.0,MARKET STEADY,
2026-05-20,Chicago,150,Mexico,BASE,59.0,62.0,60.0,61.0,61.0,MARKET STEADY,
2026-05-20,Chicago,175,Mexico,BASE,68.0,68.0,,,68.0,MARKET STEADY,
2026-05-20,Chicago,200,Mexico,BASE,68.0,68.0,,,68.0,MARKET STEADY,
2026-05-20,Chicago,230,Mexico,BASE,48.0,52.0,49.0,51.0,51.0,MARKET STEADY,occasional Lower
2026-05-20,Chicago,250,Mexico,BASE,45.0,45.0,,,45.0,MARKET STEADY,
2026-05-21,Chicago,110,Mexico,BASE,64.0,66.0,,,66.0,MARKET 110S AND 17 2-LB BAGS HIGHER; 150S-250S LOWER; OTHERS ABOUT STEADY,
2026-05-21,Chicago,150,Mexico,BASE,58.0,60.0,,,60.0,MARKET 110S AND 17 2-LB BAGS HIGHER; 150S-250S LOWER; OTHERS ABOUT STEADY,Few Low as 54.00
2026-05-21,Chicago,175,Mexico,BASE,68.0,68.0,,,68.0,MARKET 110S AND 17 2-LB BAGS HIGHER; 150S-250S LOWER; OTHERS ABOUT STEADY,
2026-05-21,Chicago,200,Mexico,BASE,48.0,51.0,50.0,50.0,50.0,MARKET 110S AND 17 2-LB BAGS HIGHER; 150S-250S LOWER; OTHERS ABOUT STEADY,
2026-05-21,Chicago,230,Mexico,BASE,44.0,46.0,,,46.0,MARKET 110S AND 17 2-LB BAGS HIGHER; 150S-250S LOWER; OTHERS ABOUT STEADY,
2026-05-21,Chicago,250,Mexico,BASE,42.0,42.0,,,42.0,MARKET 110S AND 17 2-LB BAGS HIGHER; 150S-250S LOWER; OTHERS ABOUT STEADY,
2026-05-22,Chicago,110,Mexico,BASE,64.0,66.0,,,66.0,MARKET STEADY,
2026-05-22,Chicago,150,Mexico,BASE,58.0,60.0,,,60.0,MARKET STEADY,Few Low as 54.00
2026-05-22,Chicago,175,Mexico,BASE,52.0,54.0,,,54.0,MARKET STEADY,
2026-05-22,Chicago,200,Mexico,BASE,68.0,68.0,,,68.0,MARKET STEADY,
2026-05-22,Chicago,230,Mexico,BASE,44.0,46.0,,,46.0,MARKET STEADY,
2026-05-22,Chicago,250,Mexico,BASE,42.0,42.0,,,42.0,MARKET STEADY,
2026-05-26,Chicago,110,Mexico,BASE,64.0,66.0,,,66.0,,
2026-05-26,Chicago,150,Mexico,BASE,58.0,60.0,,,60.0,,Few Low as 54.00
2026-05-26,Chicago,175,Mexico,BASE,58.0,58.0,,,58.0,,
2026-05-26,Chicago,200,Mexico,BASE,48.0,51.0,50.0,50.0,50.0,,
2026-05-26,Chicago,230,Mexico,BASE,44.0,46.0,,,46.0,,
2026-05-26,Chicago,250,Mexico,BASE,42.0,42.0,,,42.0,,
2026-05-27,Chicago,110,Mexico,BASE,58.0,60.0,,,60.0,"MARKET 175S HIGHER; 110S, 200S, AND 250S LOWER; OTHERS STEADY",
2026-05-27,Chicago,150,Mexico,BASE,58.0,60.0,,,60.0,"MARKET 175S HIGHER; 110S, 200S, AND 250S LOWER; OTHERS STEADY",Few Low as 54.00
2026-05-27,Chicago,175,Mexico,BASE,54.0,56.0,,,56.0,"MARKET 175S HIGHER; 110S, 200S, AND 250S LOWER; OTHERS STEADY",
2026-05-27,Chicago,200,Mexico,BASE,44.0,46.0,,,46.0,"MARKET 175S HIGHER; 110S, 200S, AND 250S LOWER; OTHERS STEADY",Occasional Higher and Lower
2026-05-27,Chicago,230,Mexico,BASE,42.0,46.0,43.0,45.0,45.0,"MARKET 175S HIGHER; 110S, 200S, AND 250S LOWER; OTHERS STEADY",
2026-05-27,Chicago,250,Mexico,BASE,40.0,42.0,,,42.0,"MARKET 175S HIGHER; 110S, 200S, AND 250S LOWER; OTHERS STEADY",
2026-05-28,Chicago,110,Mexico,BASE,58.0,60.0,,,60.0,MARKET STEADY,
2026-05-28,Chicago,150,Mexico,BASE,58.0,60.0,,,60.0,MARKET STEADY,Few Low as 54.00
2026-05-28,Chicago,175,Mexico,BASE,58.0,58.0,,,58.0,MARKET STEADY,
2026-05-28,Chicago,200,Mexico,BASE,44.0,46.0,,,46.0,MARKET STEADY,Occasional Higher and Lower
2026-05-28,Chicago,230,Mexico,BASE,42.0,46.0,43.0,45.0,45.0,MARKET STEADY,
2026-05-28,Chicago,250,Mexico,BASE,40.0,42.0,,,42.0,MARKET STEADY,
2026-05-29,Chicago,110,Mexico,BASE,58.0,60.0,,,60.0,MARKET STEADY,
2026-05-29,Chicago,150,Mexico,BASE,58.0,60.0,,,60.0,MARKET STEADY,Few Low as 54.00
2026-05-29,Chicago,175,Mexico,BASE,58.0,58.0,,,58.0,MARKET STEADY,
2026-05-29,Chicago,200,Mexico,BASE,44.0,46.0,,,46.0,MARKET STEADY,Occasional Higher and Lower
2026-05-29,Chicago,230,Mexico,BASE,42.0,46.0,43.0,45.0,45.0,MARKET STEADY,
2026-05-29,Chicago,250,Mexico,BASE,40.0,42.0,,,42.0,MARKET STEADY,
2026-06-01,Chicago,110,Mexico,Fine Appearance,58.0,58.0,,,58.0,MARKET 10LB HIGHER; OTHERS LOWER,
2026-06-01,Chicago,110,Mexico,BASE,52.0,52.0,,,52.0,MARKET 10LB HIGHER; OTHERS LOWER,
2026-06-01,Chicago,150,Mexico,BASE,50.0,50.0,,,50.0,MARKET 10LB HIGHER; OTHERS LOWER,
2026-06-01,Chicago,150,Mexico,Fair Quality,42.0,42.0,,,42.0,MARKET 10LB HIGHER; OTHERS LOWER,
2026-06-01,Chicago,150,Mexico,Fine Appearance,56.0,56.0,,,56.0,MARKET 10LB HIGHER; OTHERS LOWER,
2026-06-01,Chicago,175,Mexico,BASE,58.0,58.0,,,58.0,MARKET 10LB HIGHER; OTHERS LOWER,
2026-06-01,Chicago,200,Mexico,BASE,36.0,40.0,38.0,38.0,38.0,MARKET 10LB HIGHER; OTHERS LOWER,
